pt_code;Attribut;Valeur N-1;Valeur N;Type
1337852;;;;Ajout
1337205;;;;Ajout
1340923;;;;Ajout
1346717;;;;Ajout
1347206;;;;Ajout
1344886;;;;Ajout
1347319;;;;Ajout
1341252;;;;Ajout
1341280;;;;Ajout
1347405;;;;Ajout
1345967;;;;Ajout
1337384;;;;Ajout
1338308;;;;Ajout
1338301;;;;Ajout
1340664;;;;Ajout
1338875;;;;Ajout
1347976;;;;Ajout
1339500;;;;Ajout
1338069;;;;Ajout
1338914;;;;Ajout
1337991;;;;Ajout
1337654;;;;Ajout
1341730;;;;Ajout
1339458;;;;Ajout
1340648;;;;Ajout
1347891;;;;Ajout
1347932;;;;Ajout
1399681;;;;Ajout
1338731;;;;Ajout
1341253;;;;Ajout
1347780;;;;Ajout
1340724;;;;Ajout
1347487;;;;Ajout
1340739;;;;Ajout
1348364;;;;Ajout
1369924;;;;Ajout
1338045;;;;Ajout
1346731;;;;Ajout
1346600;;;;Ajout
1339021;;;;Ajout
1353115;;;;Ajout
1370561;;;;Ajout
1338491;;;;Ajout
1348614;;;;Ajout
1337453;;;;Ajout
1345985;;;;Ajout
1338328;;;;Ajout
1346743;;;;Ajout
1348237;;;;Ajout
1340905;;;;Ajout
1348092;;;;Ajout
1338478;;;;Ajout
1337917;;;;Ajout
1346456;;;;Ajout
1351981;;;;Ajout
1340861;;;;Ajout
1337362;;;;Ajout
1339520;;;;Ajout
1361282;;;;Ajout
171481;;;;Ajout
1340717;;;;Ajout
1339071;;;;Ajout
1352000;;;;Ajout
1337244;;;;Ajout
1346674;;;;Ajout
428163;;;;Ajout
1347370;;;;Ajout
1338012;;;;Ajout
1349104;;;;Ajout
1337681;;;;Ajout
1352793;;;;Ajout
1337487;;;;Ajout
1338874;;;;Ajout
1368006;;;;Ajout
1338146;;;;Ajout
1347906;;;;Ajout
1337638;;;;Ajout
1340695;;;;Ajout
1340709;;;;Ajout
1339391;;;;Ajout
1339260;;;;Ajout
1341873;;;;Ajout
1341888;;;;Ajout
1337428;;;;Ajout
167697;;;;Ajout
1340716;;;;Ajout
1338133;;;;Ajout
1337998;;;;Ajout
1352548;;;;Ajout
1346624;;;;Ajout
1348506;;;;Ajout
1338174;;;;Ajout
1337716;;;;Ajout
1338109;;;;Ajout
1337629;;;;Ajout
1348147;;;;Ajout
1345941;;;;Ajout
1347959;;;;Ajout
1348134;;;;Ajout
1339493;;;;Ajout
1343830;;;;Ajout
1337832;;;;Ajout
1339115;;;;Ajout
1339473;;;;Ajout
1341172;;;;Ajout
1338601;;;;Ajout
1338998;;;;Ajout
1345909;;;;Ajout
1340062;;;;Ajout
1346039;;;;Ajout
1339614;;;;Ajout
1353401;;;;Ajout
1339603;;;;Ajout
1337599;;;;Ajout
1343708;;;;Ajout
1341442;;;;Ajout
1348365;;;;Ajout
1340798;;;;Ajout
1337275;;;;Ajout
1339645;;;;Ajout
1342646;;;;Ajout
1348488;;;;Ajout
1338030;;;;Ajout
1346704;;;;Ajout
1340667;;;;Ajout
1340047;;;;Ajout
1337979;;;;Ajout
1341056;;;;Ajout
1337310;;;;Ajout
1353376;;;;Ajout
1345329;;;;Ajout
1352279;;;;Ajout
1381762;;;;Ajout
1337584;;;;Ajout
1348368;;;;Ajout
1352150;;;;Ajout
1339043;;;;Ajout
1337273;;;;Ajout
1341817;;;;Ajout
1339453;;;;Ajout
1337246;;;;Ajout
1337896;;;;Ajout
1340169;;;;Ajout
1337641;;;;Ajout
1351856;;;;Ajout
1338178;;;;Ajout
1351855;;;;Ajout
1339573;;;;Ajout
1345447;;;;Ajout
1350541;;;;Ajout
1345499;;;;Ajout
1337770;;;;Ajout
1339414;;;;Ajout
1342565;;;;Ajout
1343170;;;;Ajout
1341197;;;;Ajout
1348731;;;;Ajout
1343054;;;;Ajout
2521585;;;;Ajout
1346266;;;;Ajout
1341770;;;;Ajout
1344911;;;;Ajout
1339698;;;;Ajout
1348946;;;;Ajout
1340569;;;;Ajout
1764483;;;;Ajout
1338793;;;;Ajout
1348094;;;;Ajout
1345328;;;;Ajout
1352100;;;;Ajout
1344755;;;;Ajout
1347404;;;;Ajout
1346724;;;;Ajout
1337332;;;;Ajout
1337927;;;;Ajout
1336107;;;;Ajout
1347196;;;;Ajout
1338968;;;;Ajout
1340076;;;;Ajout
1344880;;;;Ajout
1346041;;;;Ajout
1345976;;;;Ajout
1340710;;;;Ajout
1340662;;;;Ajout
1337688;;;;Ajout
1338952;;;;Ajout
1352238;;;;Ajout
1340909;;;;Ajout
1338760;;;;Ajout
1339539;;;;Ajout
1337344;;;;Ajout
1338324;;;;Ajout
1360643;;;;Ajout
1338665;;;;Ajout
1342701;;;;Ajout
1352783;;;;Ajout
1346770;;;;Ajout
1346837;;;;Ajout
1340751;;;;Ajout
1338864;;;;Ajout
1339308;;;;Ajout
1338281;;;;Ajout
1724810;;;;Ajout
1337897;;;;Ajout
1337488;;;;Ajout
1340166;;;;Ajout
1341065;;;;Ajout
1338757;;;;Ajout
192576;;;;Ajout
1340030;;;;Ajout
1339687;;;;Ajout
1337561;;;;Ajout
1340690;;;;Ajout
1345984;;;;Ajout
1337470;;;;Ajout
1337359;;;;Ajout
1346561;;;;Ajout
1338753;;;;Ajout
1340930;;;;Ajout
1338583;;;;Ajout
1342702;;;;Ajout
1341799;;;;Ajout
1340918;;;;Ajout
1345367;;;;Ajout
1353636;;;;Ajout
1348372;;;;Ajout
1337911;;;;Ajout
1344897;;;;Ajout
1339952;;;;Ajout
1344862;;;;Ajout
1342028;;;;Ajout
1348597;;;;Ajout
1348601;;;;Ajout
1345461;;;;Ajout
1338973;;;;Ajout
1343163;;;;Ajout
1347345;;;;Ajout
184798;;;;Ajout
1337319;;;;Ajout
1343723;;;;Ajout
1352825;;;;Ajout
1338850;;;;Ajout
1338059;;;;Ajout
1346694;;;;Ajout
1352803;;;;Ajout
1338472;;;;Ajout
1341274;;;;Ajout
1338918;;;;Ajout
1346867;;;;Ajout
1352795;;;;Ajout
1345414;;;;Ajout
1341082;;;;Ajout
1344922;;;;Ajout
1348476;;;;Ajout
1338605;;;;Ajout
1340742;;;;Ajout
1340693;;;;Ajout
1339165;;;;Ajout
1338954;;;;Ajout
1337925;;;;Ajout
1340041;;;;Ajout
1340618;;;;Ajout
1337425;;;;Ajout
1344924;;;;Ajout
1347322;;;;Ajout
1346634;;;;Ajout
573122;;;;Ajout
1342611;;;;Ajout
1361284;;;;Ajout
1339073;;;;Ajout
1340777;;;;Ajout
1339705;;;;Ajout
1345449;;;;Ajout
1341864;;;;Ajout
1351720;;;;Ajout
1340085;;;;Ajout
1337306;;;;Ajout
171121;;;;Ajout
1338130;;;;Ajout
1338913;;;;Ajout
1338961;;;;Ajout
1352027;;;;Ajout
1337581;;;;Ajout
1347413;;;;Ajout
1341879;;;;Ajout
1348126;;;;Ajout
1340100;;;;Ajout
1338155;;;;Ajout
1341250;;;;Ajout
1346695;;;;Ajout
1346635;;;;Ajout
1338659;;;;Ajout
1350371;;;;Ajout
1348880;;;;Ajout
1337692;;;;Ajout
1347783;;;;Ajout
1338083;;;;Ajout
7837780;;;;Suppression
7789193;;;;Suppression
7994549;;;;Suppression
7796155;;;;Suppression
7795248;;;;Suppression
7912696;;;;Suppression
7783131;;;;Suppression
7899879;;;;Suppression
7906238;;;;Suppression
7899877;;;;Suppression
7877109;;;;Suppression
7912713;;;;Suppression
7859328;;;;Suppression
7856679;;;;Suppression
7877132;;;;Suppression
7811831;;;;Suppression
7783082;;;;Suppression
7887360;;;;Suppression
7991377;;;;Suppression
7819857;;;;Suppression
7873269;;;;Suppression
7883272;;;;Suppression
7861458;;;;Suppression
7827208;;;;Suppression
7819835;;;;Suppression
7838114;;;;Suppression
7915856;;;;Suppression
7838068;;;;Suppression
7850292;;;;Suppression
7838077;;;;Suppression
7876839;;;;Suppression
7855666;;;;Suppression
7871371;;;;Suppression
7826568;;;;Suppression
7871374;;;;Suppression
7796199;;;;Suppression
7873272;;;;Suppression
7859239;;;;Suppression
7899826;;;;Suppression
7830104;;;;Suppression
7883188;;;;Suppression
7963519;;;;Suppression
7876823;;;;Suppression
7905292;;;;Suppression
7991667;;;;Suppression
7803195;;;;Suppression
7861447;;;;Suppression
7789196;;;;Suppression
7837431;;;;Suppression
7991384;;;;Suppression
7811882;;;;Suppression
7859383;;;;Suppression
7819836;;;;Suppression
7912724;;;;Suppression
7859343;;;;Suppression
7800306;;;;Suppression
7838066;;;;Suppression
7803213;;;;Suppression
7859404;;;;Suppression
7991404;;;;Suppression
7803197;;;;Suppression
7861465;;;;Suppression
7837436;;;;Suppression
7783046;;;;Suppression
7859330;;;;Suppression
7829426;;;;Suppression
7876846;;;;Suppression
7915851;;;;Suppression
7861462;;;;Suppression
7926393;;;;Suppression
7912677;;;;Suppression
7859243;;;;Suppression
7850229;;;;Suppression
7796146;;;;Suppression
7782718;;;;Suppression
7837456;;;;Suppression
7827206;;;;Suppression
7905919;;;;Suppression
7991409;;;;Suppression
7837764;;;;Suppression
7915842;;;;Suppression
7800321;;;;Suppression
7837781;;;;Suppression
7912679;;;;Suppression
7991365;;;;Suppression
7926406;;;;Suppression
8005117;;;;Suppression
7800350;;;;Suppression
7833277;;;;Suppression
7838393;;;;Suppression
7855710;;;;Suppression
7837808;;;;Suppression
7837428;;;;Suppression
7915861;;;;Suppression
7991428;;;;Suppression
7856655;;;;Suppression
7782733;;;;Suppression
7911036;;;;Suppression
7859347;;;;Suppression
7991356;;;;Suppression
7963515;;;;Suppression
7783059;;;;Suppression
7783124;;;;Suppression
7883198;;;;Suppression
7798463;;;;Suppression
7847986;;;;Suppression
7899849;;;;Suppression
7877111;;;;Suppression
7827214;;;;Suppression
7795866;;;;Suppression
7787507;;;;Suppression
7926405;;;;Suppression
8000313;;;;Suppression
7883248;;;;Suppression
7877135;;;;Suppression
7883524;;;;Suppression
7838424;;;;Suppression
7861436;;;;Suppression
7850272;;;;Suppression
7798403;;;;Suppression
7837811;;;;Suppression
7861459;;;;Suppression
7912666;;;;Suppression
7827253;;;;Suppression
7833588;;;;Suppression
7859401;;;;Suppression
7973752;;;;Suppression
7827232;;;;Suppression
7871760;;;;Suppression
7783108;;;;Suppression
7991354;;;;Suppression
7826573;;;;Suppression
7871359;;;;Suppression
7902731;;;;Suppression
7838101;;;;Suppression
7902745;;;;Suppression
7883523;;;;Suppression
7838130;;;;Suppression
7859199;;;;Suppression
7915835;;;;Suppression
7948815;;;;Suppression
7811876;;;;Suppression
7973762;;;;Suppression
7883201;;;;Suppression
7973745;;;;Suppression
7830065;;;;Suppression
7838083;;;;Suppression
7800349;;;;Suppression
7905269;;;;Suppression
7838394;;;;Suppression
7904948;;;;Suppression
7877112;;;;Suppression
7877134;;;;Suppression
7830403;;;;Suppression
7991029;;;;Suppression
7855672;;;;Suppression
7783085;;;;Suppression
7859188;;;;Suppression
7827226;;;;Suppression
7912647;;;;Suppression
7883526;;;;Suppression
7861431;;;;Suppression
7906549;;;;Suppression
7833918;;;;Suppression
7883191;;;;Suppression
7963550;;;;Suppression
7838400;;;;Suppression
7859341;;;;Suppression
7991417;;;;Suppression
7901105;;;;Suppression
7926385;;;;Suppression
7796176;;;;Suppression
7838144;;;;Suppression
7926396;;;;Suppression
7798444;;;;Suppression
7948811;;;;Suppression
7871365;;;;Suppression
7861746;;;;Suppression
7838122;;;;Suppression
7991463;;;;Suppression
7838118;;;;Suppression
7855718;;;;Suppression
7783130;;;;Suppression
7837791;;;;Suppression
7899854;;;;Suppression
7861438;;;;Suppression
7991679;;;;Suppression
7948820;;;;Suppression
7912626;;;;Suppression
7991393;;;;Suppression
7899856;;;;Suppression
7876844;;;;Suppression
7832640;;;;Suppression
7855712;;;;Suppression
7838414;;;;Suppression
7963544;;;;Suppression
7991050;;;;Suppression
7838079;;;;Suppression
7915867;;;;Suppression
7905283;;;;Suppression
7887678;;;;Suppression
7905590;;;;Suppression
7800354;;;;Suppression
7819863;;;;Suppression
7789126;;;;Suppression
8104309;;;;Suppression
7883509;;;;Suppression
7811868;;;;Suppression
7833275;;;;Suppression
7876837;;;;Suppression
7838111;;;;Suppression
7899857;;;;Suppression
7837754;;;;Suppression
7819865;;;;Suppression
7850246;;;;Suppression
7783053;;;;Suppression
7994550;;;;Suppression
7899860;;;;Suppression
7782707;;;;Suppression
7912657;;;;Suppression
7850308;;;;Suppression
7871406;;;;Suppression
7991056;;;;Suppression
7837439;;;;Suppression
7912668;;;;Suppression
7873278;;;;Suppression
7827222;;;;Suppression
7798475;;;;Suppression
7991684;;;;Suppression
7905281;;;;Suppression
7798431;;;;Suppression
7912719;;;;Suppression
7803204;;;;Suppression
7789122;;;;Suppression
7850301;;;;Suppression
7861442;;;;Suppression
7899869;;;;Suppression
7783061;;;;Suppression
7973758;;;;Suppression
7838391;;;;Suppression
7883856;;;;Suppression
7827216;;;;Suppression
7991370;;;;Suppression
7833907;;;;Suppression
7991457;;;;Suppression
8005116;;;;Suppression
7948806;;;;Suppression
7915845;;;;Suppression
7991369;;;;Suppression
7847988;;;;Suppression
7796157;;;;Suppression
7859344;;;;Suppression
7963534;;;;Suppression
7871390;;;;Suppression
7848008;;;;Suppression
7871349;;;;Suppression
7798396;;;;Suppression
7877147;;;;Suppression
7991693;;;;Suppression
7912670;;;;Suppression
7796185;;;;Suppression
7887676;;;;Suppression
7905276;;;;Suppression
7827242;;;;Suppression
7811883;;;;Suppression
7991449;;;;Suppression
7912628;;;;Suppression
7796166;;;;Suppression
7789116;;;;Suppression
7859266;;;;Suppression
7926388;;;;Suppression
7850254;;;;Suppression
7783034;;;;Suppression
7906551;;;;Suppression
7948792;;;;Suppression
7811838;;;;Suppression
7833278;;;;Suppression
7838121;;;;Suppression
7800310;;;;Suppression
7905285;;;;Suppression
7871370;;;;Suppression
7789106;;;;Suppression
7798424;;;;Suppression
7826574;;;;Suppression
7890548;;;;Suppression
7883520;;;;Suppression
7934088;;;;Suppression
7905920;;;;Suppression
7679350;;;;Suppression
7991383;;;;Suppression
7991678;;;;Suppression
7906558;;;;Suppression
7905909;;;;Suppression
7994555;;;;Suppression
7796168;;;;Suppression
7871395;;;;Suppression
7790069;;;;Suppression
7915868;;;;Suppression
7861481;;;;Suppression
7798397;;;;Suppression
7833917;;;;Suppression
7905290;;;;Suppression
7877105;;;;Suppression
7876814;;;;Suppression
7912643;;;;Suppression
7991680;;;;Suppression
7796191;;;;Suppression
7883519;;;;Suppression
7837792;;;;Suppression
7829435;;;;Suppression
7912692;;;;Suppression
7859203;;;;Suppression
7859273;;;;Suppression
7803192;;;;Suppression
7883527;;;;Suppression
7926411;;;;Suppression
7859316;;;;Suppression
7902722;;;;Suppression
7912693;;;;Suppression
7837803;;;;Suppression
7795870;;;;Suppression
7926412;;;;Suppression
7830388;;;;Suppression
7830086;;;;Suppression
7899829;;;;Suppression
7837789;;;;Suppression
7838401;;;;Suppression
7838100;;;;Suppression
7905589;;;;Suppression
7830112;;;;Suppression
7876818;;;;Suppression
7830107;;;;Suppression
7861456;;;;Suppression
7827215;;;;Suppression
7796172;;;;Suppression
7906871;;;;Suppression
7902733;;;;Suppression
7819844;;;;Suppression
7912663;;;;Suppression
7837798;;;;Suppression
7899888;;;;Suppression
7783100;;;;Suppression
7827195;;;;Suppression
7798416;;;;Suppression
7800368;;;;Suppression
7899832;;;;Suppression
7883853;;;;Suppression
7827223;;;;Suppression
7798436;;;;Suppression
7783116;;;;Suppression
7796181;;;;Suppression
7915841;;;;Suppression
7912720;;;;Suppression
7827246;;;;Suppression
7834225;;;;Suppression
7796162;;;;Suppression
7783073;;;;Suppression
7926392;;;;Suppression
7906556;;;;Suppression
7837807;;;;Suppression
7991038;;;;Suppression
7994558;;;;Suppression
7905286;;;;Suppression
7994568;;;;Suppression
7902727;;;;Suppression
7899859;;;;Suppression
7877113;;;;Suppression
7883855;;;;Suppression
7798407;;;;Suppression
7883852;;;;Suppression
7926409;;;;Suppression
7994572;;;;Suppression
7796149;;;;Suppression
7838110;;;;Suppression
7991037;;;;Suppression
7883848;;;;Suppression
7830074;;;;Suppression
7811870;;;;Suppression
7783128;;;;Suppression
7948798;;;;Suppression
7855689;;;;Suppression
7859234;;;;Suppression
7830391;;;;Suppression
7838142;;;;Suppression
7912726;;;;Suppression
7795872;;;;Suppression
7861450;;;;Suppression
7883255;;;;Suppression
7832955;;;;Suppression
7991425;;;;Suppression
7859412;;;;Suppression
7877131;;;;Suppression
7899871;;;;Suppression
7856645;;;;Suppression
7861483;;;;Suppression
7991468;;;;Suppression
7782729;;;;Suppression
7991676;;;;Suppression
7994562;;;;Suppression
7856658;;;;Suppression
7915838;;;;Suppression
7826564;;;;Suppression
7991445;;;;Suppression
7876819;;;;Suppression
7827241;;;;Suppression
7883185;;;;Suppression
7855717;;;;Suppression
7991387;;;;Suppression
7800318;;;;Suppression
7991391;;;;Suppression
7991471;;;;Suppression
7915881;;;;Suppression
7803189;;;;Suppression
7991379;;;;Suppression
7877117;;;;Suppression
7991412;;;;Suppression
7789131;;;;Suppression
7883280;;;;Suppression
7811852;;;;Suppression
7800361;;;;Suppression
7883517;;;;Suppression
7901117;;;;Suppression
7837772;;;;Suppression
7859364;;;;Suppression
7973768;;;;Suppression
7871372;;;;Suppression
7888949;;;;Suppression
7883202;;;;Suppression
7991358;;;;Suppression
7876820;;;;Suppression
7798474;;;;Suppression
7850270;;;;Suppression
7871378;;;;Suppression
7905908;;;;Suppression
7819861;;;;Suppression
7798447;;;;Suppression
7905296;;;;Suppression
7926415;;;;Suppression
7861457;;;;Suppression
7830401;;;;Suppression
7991346;;;;Suppression
7783040;;;;Suppression
7906867;;;;Suppression
7859350;;;;Suppression
7963526;;;;Suppression
7861751;;;;Suppression
7859197;;;;Suppression
7915853;;;;Suppression
7838412;;;;Suppression
7856671;;;;Suppression
7856662;;;;Suppression
7915829;;;;Suppression
7795509;;;;Suppression
7876809;;;;Suppression
7783098;;;;Suppression
7871388;;;;Suppression
7800346;;;;Suppression
7904960;;;;Suppression
7855708;;;;Suppression
7906865;;;;Suppression
7899865;;;;Suppression
7912711;;;;Suppression
7827262;;;;Suppression
7838107;;;;Suppression
7906225;;;;Suppression
7782727;;;;Suppression
7800305;;;;Suppression
7789189;;;;Suppression
7800351;;;;Suppression
7859244;;;;Suppression
7790071;;;;Suppression
7859351;;;;Suppression
7798445;;;;Suppression
8133747;;;;Suppression
7855684;;;;Suppression
7861460;;;;Suppression
7782732;;;;Suppression
7832946;;;;Suppression
8003520;;;;Suppression
7967345;;;;Suppression
7783029;;;;Suppression
7833279;;;;Suppression
7855726;;;;Suppression
7915852;;;;Suppression
7861448;;;;Suppression
7888946;;;;Suppression
7803206;;;;Suppression
7789132;;;;Suppression
7798471;;;;Suppression
7902707;;;;Suppression
7859395;;;;Suppression
7991459;;;;Suppression
7991033;;;;Suppression
7838128;;;;Suppression
7991447;;;;Suppression
8000318;;;;Suppression
7859187;;;;Suppression
7827252;;;;Suppression
7855679;;;;Suppression
7800340;;;;Suppression
7783064;;;;Suppression
7905268;;;;Suppression
7859335;;;;Suppression
8007029;;;;Suppression
7859258;;;;Suppression
7890549;;;;Suppression
7850316;;;;Suppression
7915886;;;;Suppression
7848002;;;;Suppression
7800308;;;;Suppression
7679668;;;;Suppression
8000309;;;;Suppression
7871362;;;;Suppression
7811864;;;;Suppression
7783032;;;;Suppression
7905906;;;;Suppression
7905594;;;;Suppression
7838406;;;;Suppression
7912674;;;;Suppression
7883505;;;;Suppression
7883838;;;;Suppression
7915826;;;;Suppression
7819838;;;;Suppression
7927025;;;;Suppression
7861474;;;;Suppression
7838102;;;;Suppression
7798414;;;;Suppression
7838413;;;;Suppression
7861437;;;;Suppression
7838409;;;;Suppression
7838134;;;;Suppression
7948793;;;;Suppression
7973749;;;;Suppression
7783045;;;;Suppression
7783086;;;;Suppression
7796150;;;;Suppression
7991036;;;;Suppression
7855675;;;;Suppression
7991433;;;;Suppression
7915865;;;;Suppression
8201909;;;;Suppression
7795515;;;;Suppression
7877116;;;;Suppression
7796158;;;;Suppression
7915858;;;;Suppression
7948797;;;;Suppression
7876826;;;;Suppression
7871384;;;;Suppression
7994574;;;;Suppression
7796152;;;;Suppression
7783043;;;;Suppression
7991470;;;;Suppression
7876803;;;;Suppression
7904949;;;;Suppression
7859339;;;;Suppression
7856669;;;;Suppression
7838115;;;;Suppression
7861451;;;;Suppression
7783134;;;;Suppression
7838117;;;;Suppression
7904629;;;;Suppression
7905913;;;;Suppression
7850294;;;;Suppression
7899886;;;;Suppression
7948822;;;;Suppression
7912699;;;;Suppression
7899842;;;;Suppression
7827240;;;;Suppression
7783127;;;;Suppression
7948794;;;;Suppression
7876840;;;;Suppression
7915866;;;;Suppression
7833597;;;;Suppression
7811841;;;;Suppression
7859248;;;;Suppression
7796198;;;;Suppression
7991048;;;;Suppression
7795242;;;;Suppression
7811186;;;;Suppression
7883275;;;;Suppression
7795507;;;;Suppression
7912638;;;;Suppression
7912722;;;;Suppression
7876810;;;;Suppression
7855725;;;;Suppression
7859382;;;;Suppression
8164786;;;;Suppression
7827248;;;;Suppression
7838099;;;;Suppression
7973776;;;;Suppression
7871364;;;;Suppression
7887673;;;;Suppression
7912694;;;;Suppression
7798427;;;;Suppression
7906866;;;;Suppression
7798460;;;;Suppression
7782705;;;;Suppression
7850297;;;;Suppression
7926413;;;;Suppression
7837794;;;;Suppression
7877136;;;;Suppression
7837819;;;;Suppression
7798399;;;;Suppression
7783096;;;;Suppression
7783054;;;;Suppression
7883263;;;;Suppression
7859320;;;;Suppression
7856664;;;;Suppression
7838389;;;;Suppression
7871360;;;;Suppression
7827201;;;;Suppression
7790385;;;;Suppression
7800352;;;;Suppression
7795520;;;;Suppression
7906236;;;;Suppression
7811884;;;;Suppression
7912639;;;;Suppression
7991440;;;;Suppression
7915849;;;;Suppression
7883250;;;;Suppression
7901108;;;;Suppression
7991464;;;;Suppression
7883842;;;;Suppression
7994579;;;;Suppression
7901107;;;;Suppression
7830390;;;;Suppression
7991670;;;;Suppression
7837787;;;;Suppression
7796197;;;;Suppression
7991368;;;;Suppression
7876801;;;;Suppression
7906555;;;;Suppression
7963513;;;;Suppression
7827211;;;;Suppression
7876824;;;;Suppression
7912673;;;;Suppression
7883832;;;;Suppression
7790077;;;;Suppression
7859275;;;;Suppression
8000319;;;;Suppression
7994575;;;;Suppression
7796174;;;;Suppression
7905600;;;;Suppression
7991360;;;;Suppression
7798465;;;;Suppression
7838416;;;;Suppression
7826570;;;;Suppression
7991361;;;;Suppression
7827221;;;;Suppression
7991666;;;;Suppression
7855704;;;;Suppression
7850287;;;;Suppression
7850235;;;;Suppression
7871353;;;;Suppression
7847998;;;;Suppression
7883841;;;;Suppression
7798435;;;;Suppression
7890554;;;;Suppression
7848006;;;;Suppression
7798449;;;;Suppression
7827225;;;;Suppression
7926410;;;;Suppression
7783055;;;;Suppression
7890552;;;;Suppression
7850299;;;;Suppression
7811860;;;;Suppression
7877125;;;;Suppression
7991427;;;;Suppression
8001585;;;;Suppression
7838097;;;;Suppression
7887671;;;;Suppression
7798411;;;;Suppression
7833276;;;;Suppression
7840961;;;;Suppression
7994545;;;;Suppression
7811832;;;;Suppression
7829428;;;;Suppression
7800366;;;;Suppression
7899828;;;;Suppression
7883186;;;;Suppression
7830386;;;;Suppression
7819868;;;;Suppression
7783117;;;;Suppression
7838386;;;;Suppression
7783025;;;;Suppression
7871380;;;;Suppression
7837774;;;;Suppression
7833599;;;;Suppression
7912731;;;;Suppression
7859367;;;;Suppression
7837433;;;;Suppression
7859242;;;;Suppression
7859408;;;;Suppression
7796175;;;;Suppression
7899867;;;;Suppression
7850277;;;;Suppression
7902725;;;;Suppression
7859227;;;;Suppression
7800317;;;;Suppression
7811875;;;;Suppression
7850265;;;;Suppression
7783041;;;;Suppression
7783076;;;;Suppression
7819825;;;;Suppression
7991697;;;;Suppression
7832637;;;;Suppression
7800336;;;;Suppression
7782716;;;;Suppression
7838069;;;;Suppression
7991424;;;;Suppression
7915873;;;;Suppression
7948809;;;;Suppression
7782719;;;;Suppression
7819832;;;;Suppression
7991450;;;;Suppression
7827191;;;;Suppression
7926399;;;;Suppression
7861435;;;;Suppression
7783031;;;;Suppression
7859346;;;;Suppression
7798419;;;;Suppression
7991444;;;;Suppression
7883826;;;;Suppression
7829431;;;;Suppression
7912695;;;;Suppression
7800348;;;;Suppression
7899882;;;;Suppression
7861472;;;;Suppression
7926401;;;;Suppression
7856654;;;;Suppression
7871377;;;;Suppression
7833912;;;;Suppression
7991410;;;;Suppression
7838112;;;;Suppression
7833913;;;;Suppression
8005120;;;;Suppression
7800323;;;;Suppression
7803196;;;;Suppression
7798467;;;;Suppression
7798450;;;;Suppression
7861467;;;;Suppression
7827218;;;;Suppression
7871387;;;;Suppression
7877115;;;;Suppression
7899884;;;;Suppression
7991349;;;;Suppression
7855714;;;;Suppression
7850315;;;;Suppression
7905593;;;;Suppression
7800343;;;;Suppression
7877154;;;;Suppression
7829438;;;;Suppression
7783065;;;;Suppression
7883253;;;;Suppression
7899891;;;;Suppression
7876822;;;;Suppression
7899872;;;;Suppression
7912691;;;;Suppression
7902738;;;;Suppression
7883840;;;;Suppression
7905274;;;;Suppression
7899862;;;;Suppression
7948814;;;;Suppression
7883535;;;;Suppression
7991366;;;;Suppression
7798466;;;;Suppression
7859326;;;;Suppression
7883851;;;;Suppression
7994567;;;;Suppression
7948839;;;;Suppression
7859267;;;;Suppression
7883199;;;;Suppression
7912644;;;;Suppression
7873270;;;;Suppression
7912702;;;;Suppression
7905588;;;;Suppression
8031987;;;;Suppression
7926397;;;;Suppression
7819842;;;;Suppression
7850283;;;;Suppression
7877128;;;;Suppression
7837817;;;;Suppression
7899837;;;;Suppression
7991052;;;;Suppression
7912718;;;;Suppression
7991378;;;;Suppression
7798405;;;;Suppression
7876825;;;;Suppression
7796156;;;;Suppression
7861454;;;;Suppression
7832639;;;;Suppression
7855719;;;;Suppression
7873590;;;;Suppression
7827217;;;;Suppression
7876845;;;;Suppression
7850239;;;;Suppression
7819837;;;;Suppression
7948827;;;;Suppression
7994553;;;;Suppression
7899846;;;;Suppression
7796145;;;;Suppression
7837797;;;;Suppression
7795244;;;;Suppression
7838095;;;;Suppression
7991700;;;;Suppression
7783078;;;;Suppression
7991416;;;;Suppression
7830106;;;;Suppression
7948804;;;;Suppression
7861464;;;;Suppression
7830093;;;;Suppression
7830387;;;;Suppression
7855690;;;;Suppression
7782730;;;;Suppression
7912640;;;;Suppression
7855699;;;;Suppression
7899868;;;;Suppression
7850302;;;;Suppression
8201905;;;;Suppression
7991699;;;;Suppression
7915860;;;;Suppression
7905277;;;;Suppression
7838091;;;;Suppression
7819867;;;;Suppression
7887674;;;;Suppression
7783026;;;;Suppression
7991423;;;;Suppression
7837445;;;;Suppression
7963517;;;;Suppression
7912682;;;;Suppression
7789187;;;;Suppression
7859224;;;;Suppression
7826563;;;;Suppression
7837821;;;;Suppression
7798456;;;;Suppression
7883834;;;;Suppression
7873591;;;;Suppression
7832950;;;;Suppression
7819854;;;;Suppression
7890557;;;;Suppression
7883510;;;;Suppression
7861446;;;;Suppression
7912686;;;;Suppression
7855677;;;;Suppression
7890546;;;;Suppression
7796178;;;;Suppression
7883197;;;;Suppression
7991374;;;;Suppression
7855673;;;;Suppression
7883257;;;;Suppression
7850266;;;;Suppression
8000314;;;;Suppression
7991421;;;;Suppression
7827224;;;;Suppression
7906548;;;;Suppression
7840963;;;;Suppression
7915862;;;;Suppression
7787506;;;;Suppression
7859374;;;;Suppression
7796183;;;;Suppression
7915832;;;;Suppression
7859369;;;;Suppression
7991381;;;;Suppression
7789125;;;;Suppression
7873279;;;;Suppression
8125747;;;;Suppression
7911040;;;;Suppression
7991392;;;;Suppression
