bp_code;Type
8222210;Suppression
12237955;Suppression
3287765;Suppression
3291386;Suppression
8844019;Suppression
20363060;Suppression
3289669;Suppression
3291132;Suppression
4584465;Suppression
13174898;Suppression
3286285;Suppression
15332033;Suppression
3285586;Suppression
14169183;Suppression
15220041;Suppression
6000545;Suppression
3291660;Suppression
3290511;Suppression
3285430;Suppression
15146746;Suppression
3288476;Suppression
11134579;Suppression
3291687;Suppression
3291152;Suppression
3291125;Suppression
11544178;Suppression
13026419;Suppression
3289777;Suppression
19737457;Suppression
3285135;Suppression
15181298;Suppression
3287913;Suppression
12543553;Suppression
3290618;Suppression
3288425;Suppression
3291146;Suppression
4872801;Suppression
3287890;Suppression
4918930;Suppression
3285632;Suppression
3289429;Suppression
3605905;Suppression
11330739;Suppression
6180067;Suppression
16184833;Suppression
8079253;Suppression
3284555;Suppression
5967622;Suppression
3292189;Suppression
12964021;Suppression
3289483;Suppression
8243764;Suppression
3284340;Suppression
3291165;Suppression
3286238;Suppression
3288521;Suppression
3287788;Suppression
4374873;Suppression
20593141;Suppression
22625778;Suppression
3286485;Suppression
3290182;Suppression
3284395;Suppression
13834419;Suppression
3291299;Suppression
3284406;Suppression
3290779;Suppression
3288785;Suppression
15106098;Suppression
16318901;Suppression
3289546;Suppression
3290936;Suppression
13552193;Suppression
5647906;Suppression
12489140;Suppression
3290934;Suppression
3284261;Suppression
7207074;Suppression
3289427;Suppression
15301963;Suppression
3291601;Suppression
13238577;Suppression
3285463;Suppression
3291550;Suppression
11085937;Suppression
14209457;Suppression
3292950;Suppression
13234117;Suppression
3286590;Suppression
3290555;Suppression
3288458;Suppression
3290409;Suppression
3289509;Suppression
3289493;Suppression
3285406;Suppression
3290591;Suppression
3284384;Suppression
3283214;Suppression
5358243;Suppression
3291542;Suppression
11083443;Suppression
3291755;Suppression
11164024;Suppression
3284793;Suppression
3286966;Suppression
3284721;Suppression
3288608;Suppression
13775553;Suppression
4757268;Suppression
3292900;Suppression
4456146;Suppression
4972306;Suppression
3290774;Suppression
3290257;Suppression
3285352;Suppression
17628017;Suppression
3290656;Suppression
3292302;Suppression
3291518;Suppression
3290585;Suppression
4776467;Suppression
3287271;Suppression
18897470;Suppression
11085942;Suppression
4580305;Suppression
3286924;Suppression
3289204;Suppression
14990258;Suppression
20716364;Suppression
5076946;Suppression
3291210;Suppression
3285281;Suppression
3291195;Suppression
13174899;Suppression
3291239;Suppression
3284986;Suppression
4679537;Suppression
9403363;Suppression
12658104;Suppression
3286841;Suppression
3290768;Suppression
8079345;Suppression
4894261;Suppression
3290381;Suppression
3290486;Suppression
3292839;Suppression
5103825;Suppression
3292249;Suppression
3290765;Suppression
3291925;Suppression
11504512;Suppression
12949686;Suppression
3291229;Suppression
3284323;Suppression
3290450;Suppression
3290834;Suppression
3289462;Suppression
8771044;Suppression
3290895;Suppression
3287629;Suppression
3291789;Suppression
12448177;Suppression
20806904;Suppression
8844018;Suppression
3289604;Suppression
3291427;Suppression
3287092;Suppression
12187377;Suppression
3284885;Suppression
13592199;Suppression
3291222;Suppression
3289985;Suppression
3288165;Suppression
3290673;Suppression
3290970;Suppression
3291966;Suppression
3290869;Suppression
3289286;Suppression
12189298;Suppression
3286889;Suppression
3286940;Suppression
3284928;Suppression
3290408;Suppression
4787989;Suppression
3292869;Suppression
15187710;Suppression
3290378;Suppression
3291767;Suppression
11529806;Suppression
18901628;Suppression
3286919;Suppression
3291158;Suppression
3289496;Suppression
13488497;Suppression
3289188;Suppression
19858742;Suppression
3287438;Suppression
3289567;Suppression
3290565;Suppression
3286546;Suppression
3292866;Suppression
12964028;Suppression
17450737;Suppression
4538385;Suppression
3289507;Suppression
3288923;Suppression
13272839;Suppression
20881777;Suppression
20719543;Suppression
12241789;Suppression
3286701;Suppression
16373299;Suppression
5094293;Suppression
3288650;Suppression
3285589;Suppression
10729808;Suppression
3288255;Suppression
3290659;Suppression
3285088;Suppression
3288689;Suppression
13050098;Suppression
12661634;Suppression
3291953;Suppression
3286906;Suppression
13106106;Suppression
14913484;Suppression
4268949;Suppression
19207537;Suppression
12237647;Suppression
10541297;Suppression
11544195;Suppression
22759857;Suppression
6140385;Suppression
15579377;Suppression
17168834;Suppression
13278897;Suppression
3289072;Suppression
8204449;Suppression
3290647;Suppression
11334257;Suppression
3285895;Suppression
10835730;Suppression
3287728;Suppression
3290460;Suppression
3286297;Suppression
4511826;Suppression
3289168;Suppression
4940627;Suppression
11331380;Suppression
5023185;Suppression
6291765;Suppression
3290870;Suppression
3288212;Suppression
11093943;Suppression
3286385;Suppression
5590003;Suppression
4941939;Suppression
3291085;Suppression
3289324;Suppression
3290780;Suppression
3290840;Suppression
5679569;Suppression
3284303;Suppression
3287604;Suppression
3290951;Suppression
12908980;Suppression
3290971;Suppression
3289457;Suppression
11451703;Suppression
3291151;Suppression
12445634;Suppression
8847542;Suppression
4679540;Suppression
4844034;Suppression
3284350;Suppression
3284992;Suppression
3288146;Suppression
3290385;Suppression
3290435;Suppression
20802740;Suppression
3286422;Suppression
17224177;Suppression
3291509;Suppression
3291877;Suppression
12625777;Suppression
3290962;Suppression
3291228;Suppression
5942961;Suppression
4211986;Suppression
3291606;Suppression
3291667;Suppression
3290289;Suppression
3292296;Suppression
3290850;Suppression
3287767;Suppression
3284152;Suppression
3284437;Suppression
13356657;Suppression
16244981;Suppression
5549652;Suppression
3291729;Suppression
3291712;Suppression
3939985;Suppression
12547378;Suppression
12932690;Suppression
3285757;Suppression
3292874;Suppression
3492321;Suppression
15004672;Suppression
11489463;Suppression
12908051;Suppression
11496817;Suppression
4911201;Suppression
13640827;Suppression
5556049;Suppression
3289476;Suppression
3289353;Suppression
12539718;Suppression
3290373;Suppression
3289633;Suppression
5323361;Suppression
5103826;Suppression
19859704;Suppression
3287918;Suppression
3288497;Suppression
3291858;Suppression
20806901;Suppression
14048182;Suppression
11806289;Suppression
3288616;Suppression
3288346;Suppression
3290724;Suppression
3291076;Suppression
12907063;Suppression
11084663;Suppression
3290722;Suppression
3292305;Suppression
3287019;Suppression
3289911;Suppression
3290831;Suppression
3287034;Suppression
4946082;Suppression
3285133;Suppression
3290244;Suppression
3291636;Suppression
3292837;Suppression
8380276;Suppression
3285239;Suppression
9845364;Suppression
12932689;Suppression
3290995;Suppression
11164030;Suppression
3289322;Suppression
3290849;Suppression
20716359;Suppression
15319556;Suppression
11508021;Suppression
3290576;Suppression
5410099;Suppression
3284466;Suppression
4787988;Suppression
3291236;Suppression
8307137;Suppression
3289383;Suppression
3284480;Suppression
15038898;Suppression
3291336;Suppression
3287265;Suppression
3287894;Suppression
13272837;Suppression
3286010;Suppression
12171718;Suppression
6186165;Suppression
3289105;Suppression
3291490;Suppression
3289452;Suppression
3287408;Suppression
3287846;Suppression
18719540;Suppression
3291192;Suppression
3286315;Suppression
3290361;Suppression
3291614;Suppression
3288423;Suppression
3290189;Suppression
4946083;Suppression
3286192;Suppression
3289348;Suppression
3288371;Suppression
12543556;Suppression
3291717;Suppression
13817473;Suppression
15361462;Suppression
11739080;Suppression
3290448;Suppression
15667057;Suppression
3292347;Suppression
3286852;Suppression
3289528;Suppression
5778145;Suppression
11544179;Suppression
13775555;Suppression
3284515;Suppression
3291679;Suppression
4391189;Suppression
3288050;Suppression
3289298;Suppression
20203378;Suppression
3289037;Suppression
3288728;Suppression
13836337;Suppression
3289522;Suppression
3291998;Suppression
12930749;Suppression
3287336;Suppression
3292879;Suppression
3286456;Suppression
3289032;Suppression
4658066;Suppression
6162161;Suppression
17559218;Suppression
3288765;Suppression
7079665;Suppression
13613646;Suppression
3622225;Suppression
3285606;Suppression
9413940;Suppression
3288057;Suppression
3286351;Suppression
3287703;Suppression
5410098;Suppression
3291524;Suppression
3292921;Suppression
13183570;Suppression
3289646;Suppression
4391185;Suppression
8282884;Suppression
3291368;Suppression
22434098;Suppression
3290817;Suppression
3290566;Suppression
17672497;Suppression
5922130;Suppression
3285639;Suppression
3291832;Suppression
12558261;Suppression
3289250;Suppression
3289290;Suppression
3288572;Suppression
3290570;Suppression
3289683;Suppression
3287596;Suppression
3288849;Suppression
3289362;Suppression
3288665;Suppression
3285759;Suppression
3287028;Suppression
3292897;Suppression
3611666;Suppression
3618065;Suppression
3290979;Suppression
3292836;Suppression
3289520;Suppression
3688801;Suppression
11785816;Suppression
3290288;Suppression
3291772;Suppression
16318902;Suppression
3291825;Suppression
11090763;Suppression
8222291;Suppression
3285524;Suppression
3287868;Suppression
3291345;Suppression
3292478;Suppression
3285005;Suppression
3285562;Suppression
20895220;Suppression
3287209;Suppression
12673477;Suppression
23885312;Suppression
3286389;Suppression
5159185;Suppression
15724033;Suppression
4523345;Suppression
4259681;Suppression
3284311;Suppression
3289243;Suppression
3291527;Suppression
8282890;Suppression
12231547;Suppression
20593143;Suppression
3286713;Suppression
12932693;Suppression
13775556;Suppression
3290258;Suppression
13328818;Suppression
3290509;Suppression
3290421;Suppression
11544180;Suppression
3284210;Suppression
3284454;Suppression
3290788;Suppression
3288865;Suppression
3290756;Suppression
4831572;Suppression
3290812;Suppression
4946085;Suppression
8197672;Suppression
15052338;Suppression
5094295;Suppression
3290763;Suppression
13020983;Suppression
3290950;Suppression
9705497;Suppression
3288105;Suppression
3290865;Suppression
3290956;Suppression
3286237;Suppression
12765320;Suppression
3290963;Suppression
4681745;Suppression
14865137;Suppression
16689791;Suppression
16184834;Suppression
6290484;Suppression
3284905;Suppression
3289315;Suppression
3875346;Suppression
3292835;Suppression
3359186;Suppression
15401778;Suppression
8200209;Suppression
3302662;Suppression
8350695;Suppression
8380273;Suppression
11362756;Suppression
12144548;Suppression
11160211;Suppression
3286856;Suppression
3287924;Suppression
3288269;Suppression
3290366;Suppression
3289401;Suppression
4835042;Suppression
20719859;Suppression
3284534;Suppression
21256190;Suppression
8079349;Suppression
3288590;Suppression
3290966;Suppression
12237956;Suppression
3290427;Suppression
18884019;Suppression
3291206;Suppression
11084981;Suppression
3289591;Suppression
4972305;Suppression
11488532;Suppression
3291180;Suppression
3291070;Suppression
20711866;Suppression
3290230;Suppression
17767540;Suppression
16179057;Suppression
4986388;Suppression
12692674;Suppression
13766914;Suppression
5644049;Suppression
6342657;Suppression
3284009;Suppression
13721777;Suppression
3286343;Suppression
12606577;Suppression
5094291;Suppression
13223940;Suppression
9774562;Suppression
11332402;Suppression
17752832;Suppression
3291756;Suppression
3289794;Suppression
3287155;Suppression
3290294;Suppression
3288986;Suppression
4945761;Suppression
5647907;Suppression
3289392;Suppression
5803092;Suppression
3286634;Suppression
3287449;Suppression
3291566;Suppression
20253299;Suppression
3290484;Suppression
3284910;Suppression
3290670;Suppression
3289623;Suppression
3286547;Suppression
3291099;Suppression
4862865;Suppression
3290713;Suppression
11414897;Suppression
3288892;Suppression
5072481;Suppression
3290053;Suppression
23110902;Suppression
3291506;Suppression
6546497;Suppression
12964022;Suppression
13020984;Suppression
8079251;Suppression
21220337;Suppression
3284594;Suppression
3287907;Suppression
3290893;Suppression
3285616;Suppression
3289305;Suppression
3292407;Suppression
4595025;Suppression
4626723;Suppression
20855861;Suppression
3286957;Suppression
3286234;Suppression
3286049;Suppression
3290370;Suppression
5321794;Suppression
4940625;Suppression
3287599;Suppression
6180066;Suppression
14114097;Suppression
5967617;Suppression
3285338;Suppression
12480516;Suppression
3284324;Suppression
3283253;Suppression
8256229;Suppression
13297778;Suppression
18042098;Suppression
4339025;Suppression
3286012;Suppression
3291127;Suppression
5188001;Suppression
20825470;Suppression
3289047;Suppression
4910241;Suppression
9202785;Suppression
3291255;Suppression
17799859;Suppression
23883391;Suppression
12908052;Suppression
3291262;Suppression
3286333;Suppression
8745140;Suppression
3288981;Suppression
3291354;Suppression
3288592;Suppression
3283340;Suppression
3290584;Suppression
6357731;Suppression
3284826;Suppression
15351569;Suppression
3291467;Suppression
3291860;Suppression
4523346;Suppression
3291497;Suppression
