pt_code;Attribut;Valeur N-1;Valeur N;Type
1345926;;;;Suppression
1344827;;;;Suppression
1339650;;;;Suppression
1339422;;;;Suppression
1340063;;;;Suppression
1329564;;;;Suppression
1341439;;;;Suppression
1338058;;;;Suppression
1341896;;;;Suppression
1341704;;;;Suppression
1337398;;;;Suppression
1344272;;;;Suppression
1338892;;;;Suppression
1339557;;;;Suppression
1338069;;;;Suppression
1338416;;;;Suppression
1344262;;;;Suppression
1337727;;;;Suppression
1339809;;;;Suppression
1347344;;;;Suppression
1344746;;;;Suppression
1369921;;;;Suppression
1346455;;;;Suppression
1337944;;;;Suppression
1339418;;;;Suppression
1337595;;;;Suppression
1399682;;;;Suppression
1340760;;;;Suppression
1339456;;;;Suppression
292482;;;;Suppression
1338834;;;;Suppression
155696;;;;Suppression
1339803;;;;Suppression
1341328;;;;Suppression
1343938;;;;Suppression
1340654;;;;Suppression
1340861;;;;Suppression
1339621;;;;Suppression
1348478;;;;Suppression
1337726;;;;Suppression
1345362;;;;Suppression
1341068;;;;Suppression
1346050;;;;Suppression
1347545;;;;Suppression
1337901;;;;Suppression
1337825;;;;Suppression
1346592;;;;Suppression
1348614;;;;Suppression
1347466;;;;Suppression
1348515;;;;Suppression
1345394;;;;Suppression
1348245;;;;Suppression
1337725;;;;Suppression
1390082;;;;Suppression
1339192;;;;Suppression
1337437;;;;Suppression
1345314;;;;Suppression
1339328;;;;Suppression
1346700;;;;Suppression
1129921;;;;Suppression
1337774;;;;Suppression
1343705;;;;Suppression
1338165;;;;Suppression
1347492;;;;Suppression
1338426;;;;Suppression
1340066;;;;Suppression
1340150;;;;Suppression
1346792;;;;Suppression
1338663;;;;Suppression
1343708;;;;Suppression
1341327;;;;Suppression
1345373;;;;Suppression
1341933;;;;Suppression
1347924;;;;Suppression
1339579;;;;Suppression
1338996;;;;Suppression
1369935;;;;Suppression
1340167;;;;Suppression
1353135;;;;Suppression
1337484;;;;Suppression
1344751;;;;Suppression
1347546;;;;Suppression
1337840;;;;Suppression
182353;;;;Suppression
1338932;;;;Suppression
1348759;;;;Suppression
1338612;;;;Suppression
1338811;;;;Suppression
1343053;;;;Suppression
1346762;;;;Suppression
1346045;;;;Suppression
1340933;;;;Suppression
1338895;;;;Suppression
1347348;;;;Suppression
1344270;;;;Suppression
1338672;;;;Suppression
1348119;;;;Suppression
1337466;;;;Suppression
1338957;;;;Suppression
1339516;;;;Suppression
1348001;;;;Suppression
1346684;;;;Suppression
1344924;;;;Suppression
1340712;;;;Suppression
1338656;;;;Suppression
1353514;;;;Suppression
1341414;;;;Suppression
1337606;;;;Suppression
1337381;;;;Suppression
1341929;;;;Suppression
1339626;;;;Suppression
1342641;;;;Suppression
1337822;;;;Suppression
1338905;;;;Suppression
1348606;;;;Suppression
1338890;;;;Suppression
1338306;;;;Suppression
1348742;;;;Suppression
1348056;;;;Suppression
1351519;;;;Suppression
1339637;;;;Suppression
1337254;;;;Suppression
1345455;;;;Suppression
1341218;;;;Suppression
1346591;;;;Suppression
1347671;;;;Suppression
1346891;;;;Suppression
1337629;;;;Suppression
1338242;;;;Suppression
1342563;;;;Suppression
1352147;;;;Suppression
1352281;;;;Suppression
1338767;;;;Suppression
1350240;;;;Suppression
1347200;;;;Suppression
1341902;;;;Suppression
1338602;;;;Suppression
1337633;;;;Suppression
1340071;;;;Suppression
1345957;;;;Suppression
1338326;;;;Suppression
1764162;;;;Suppression
1346760;;;;Suppression
1344266;;;;Suppression
1346696;;;;Suppression
1337620;;;;Suppression
1338743;;;;Suppression
178990;;;;Suppression
1346636;;;;Suppression
1348661;;;;Suppression
1340771;;;;Suppression
1348380;;;;Suppression
1338738;;;;Suppression
1344368;;;;Suppression
1346039;;;;Suppression
1339072;;;;Suppression
1338027;;;;Suppression
1347160;;;;Suppression
1340717;;;;Suppression
1348691;;;;Suppression
158130;;;;Suppression
1344712;;;;Suppression
1348103;;;;Suppression
1337351;;;;Suppression
1344897;;;;Suppression
1337690;;;;Suppression
1341085;;;;Suppression
1339255;;;;Suppression
1338819;;;;Suppression
1340085;;;;Suppression
1348535;;;;Suppression
1338636;;;;Suppression
1337262;;;;Suppression
1344309;;;;Suppression
1346478;;;;Suppression
1338014;;;;Suppression
1340316;;;;Suppression
1347920;;;;Suppression
1337911;;;;Suppression
1338131;;;;Suppression
1351647;;;;Suppression
1348479;;;;Suppression
1338078;;;;Suppression
1337614;;;;Suppression
1338795;;;;Suppression
1343698;;;;Suppression
1352957;;;;Suppression
167238;;;;Suppression
1339295;;;;Suppression
1339155;;;;Suppression
1344311;;;;Suppression
1340465;;;;Suppression
1340086;;;;Suppression
1338241;;;;Suppression
1338631;;;;Suppression
1342559;;;;Suppression
1340437;;;;Suppression
1342582;;;;Suppression
1351855;;;;Suppression
1337554;;;;Suppression
1339469;;;;Suppression
1341864;;;;Suppression
1342027;;;;Suppression
1337251;;;;Suppression
1348600;;;;Suppression
1337653;;;;Suppression
1347419;;;;Suppression
1340521;;;;Suppression
1347791;;;;Suppression
1338244;;;;Suppression
1348024;;;;Suppression
1344744;;;;Suppression
1339558;;;;Suppression
1348242;;;;Suppression
1345046;;;;Suppression
1337703;;;;Suppression
1346729;;;;Suppression
1346720;;;;Suppression
1352783;;;;Suppression
1802226;;;;Suppression
1338018;;;;Suppression
1342570;;;;Suppression
1339530;;;;Suppression
1338617;;;;Suppression
1345976;;;;Suppression
1340045;;;;Suppression
1338143;;;;Suppression
1339926;;;;Suppression
196481;;;;Suppression
1338481;;;;Suppression
1343751;;;;Suppression
1339437;;;;Suppression
1348013;;;;Suppression
1337471;;;;Suppression
1352958;;;;Suppression
1347669;;;;Suppression
1337541;;;;Suppression
1338291;;;;Suppression
1340531;;;;Suppression
1338429;;;;Suppression
1346485;;;;Suppression
1337599;;;;Suppression
1344876;;;;Suppression
1340033;;;;Suppression
1337575;;;;Suppression
1339300;;;;Suppression
1345982;;;;Suppression
1338073;;;;Suppression
167636;;;;Suppression
1337321;;;;Suppression
1347997;;;;Suppression
1348102;;;;Suppression
1353393;;;;Suppression
3101088;;;;Suppression
1348632;;;;Suppression
1338744;;;;Suppression
1337609;;;;Suppression
1348937;;;;Suppression
1340554;;;;Suppression
1346863;;;;Suppression
1337325;;;;Suppression
1338123;;;;Suppression
1338252;;;;Suppression
1338557;;;;Suppression
1345406;;;;Suppression
1348477;;;;Suppression
1339166;;;;Suppression
1351475;;;;Suppression
1344269;;;;Suppression
1348701;;;;Suppression
1348494;;;;Suppression
1347280;;;;Suppression
1347964;;;;Suppression
1348889;;;;Suppression
1341062;;;;Suppression
1338760;;;;Suppression
1347140;;;;Suppression
1340638;;;;Suppression
1352283;;;;Suppression
1338865;;;;Suppression
1341764;;;;Suppression
1344918;;;;Suppression
1352116;;;;Suppression
1339952;;;;Suppression
1337413;;;;Suppression
1347326;;;;Suppression
1339572;;;;Suppression
1341211;;;;Suppression
1347413;;;;Suppression
194769;;;;Suppression
1338309;;;;Suppression
1342031;;;;Suppression
1352994;;;;Suppression
1346819;;;;Suppression
1339547;;;;Suppression
1338741;;;;Suppression
1338087;;;;Suppression
1338320;;;;Suppression
1339592;;;;Suppression
1337711;;;;Suppression
1339619;;;;Suppression
1340556;;;;Suppression
1339993;;;;Suppression
1340657;;;;Suppression
1342750;;;;Suppression
1350377;;;;Suppression
1351856;;;;Suppression
1338129;;;;Suppression
1348951;;;;Suppression
1339656;;;;Suppression
1340054;;;;Suppression
1348146;;;;Suppression
1347768;;;;Suppression
1339482;;;;Suppression
1338158;;;;Suppression
3101086;;;;Suppression
1342006;;;;Suppression
1337927;;;;Suppression
1337930;;;;Suppression
1341200;;;;Suppression
1340598;;;;Suppression
1340052;;;;Suppression
1340070;;;;Suppression
1339239;;;;Suppression
1338430;;;;Suppression
1337504;;;;Suppression
1340099;;;;Suppression
1338886;;;;Suppression
1337630;;;;Suppression
1339257;;;;Suppression
1348565;;;;Suppression
1345510;;;;Suppression
1351561;;;;Suppression
1337832;;;;Suppression
1341741;;;;Suppression
1337708;;;;Suppression
1348480;;;;Suppression
1339548;;;;Suppression
1338296;;;;Suppression
1348009;;;;Suppression
1347283;;;;Suppression
1338869;;;;Suppression
1346763;;;;Suppression
1338855;;;;Suppression
1353104;;;;Suppression
1337174;;;;Suppression
1353110;;;;Suppression
7777078;;;;Suppression
1764485;;;;Suppression
2568625;;;;Suppression
1338033;;;;Suppression
1346773;;;;Suppression
1339337;;;;Suppression
1337658;;;;Suppression
1353090;;;;Suppression
1346632;;;;Suppression
1338039;;;;Suppression
1352532;;;;Suppression
1352397;;;;Suppression
1344310;;;;Suppression
1337757;;;;Suppression
1348252;;;;Suppression
1353401;;;;Suppression
1340108;;;;Suppression
1340761;;;;Suppression
1339505;;;;Suppression
1339250;;;;Suppression
1337953;;;;Suppression
1337577;;;;Suppression
1340551;;;;Suppression
1341768;;;;Suppression
1337299;;;;Suppression
1340319;;;;Suppression
1347276;;;;Suppression
1360969;;;;Suppression
1339618;;;;Suppression
1352148;;;;Suppression
1361281;;;;Suppression
1342564;;;;Suppression
1339046;;;;Suppression
2634545;;;;Suppression
1340040;;;;Suppression
1338871;;;;Suppression
1337612;;;;Suppression
1352679;;;;Suppression
1338851;;;;Suppression
1338154;;;;Suppression
1347374;;;;Suppression
1347210;;;;Suppression
1351868;;;;Suppression
1341316;;;;Suppression
1338950;;;;Suppression
1345458;;;;Suppression
1325806;;;;Suppression
1347490;;;;Suppression
1338820;;;;Suppression
1337308;;;;Suppression
1338333;;;;Suppression
1339230;;;;Suppression
1338558;;;;Suppression
1338876;;;;Suppression
1337673;;;;Suppression
1342583;;;;Suppression
192704;;;;Suppression
1338118;;;;Suppression
1348015;;;;Suppression
1342046;;;;Suppression
1347454;;;;Suppression
1348498;;;;Suppression
1347763;;;;Suppression
1337455;;;;Suppression
1347322;;;;Suppression
1338477;;;;Suppression
1340053;;;;Suppression
1338864;;;;Suppression
1338082;;;;Suppression
1339948;;;;Suppression
1343151;;;;Suppression
1337666;;;;Suppression
1352102;;;;Suppression
1360970;;;;Suppression
1337956;;;;Suppression
1381763;;;;Suppression
1352401;;;;Suppression
1338653;;;;Suppression
1351476;;;;Suppression
1343714;;;;Suppression
1345959;;;;Suppression
1343712;;;;Suppression
1337297;;;;Suppression
1350260;;;;Suppression
1341802;;;;Suppression
1348526;;;;Suppression
1346597;;;;Suppression
1344743;;;;Suppression
1338011;;;;Suppression
1352775;;;;Suppression
1346670;;;;Suppression
1340615;;;;Suppression
1341315;;;;Suppression
1340778;;;;Suppression
1348068;;;;Suppression
1340914;;;;Suppression
1341278;;;;Suppression
1339231;;;;Suppression
1338747;;;;Suppression
1337949;;;;Suppression
1340177;;;;Suppression
1338472;;;;Suppression
1338746;;;;Suppression
1346516;;;;Suppression
1338086;;;;Suppression
1341874;;;;Suppression
1353497;;;;Suppression
1348026;;;;Suppression
178177;;;;Suppression
1337837;;;;Suppression
1351776;;;;Suppression
1337496;;;;Suppression
640962;;;;Suppression
1340555;;;;Suppression
1339066;;;;Suppression
1338605;;;;Suppression
1341907;;;;Suppression
1338983;;;;Suppression
1348485;;;;Suppression
1338751;;;;Suppression
1337396;;;;Suppression
1339655;;;;Suppression
1338181;;;;Suppression
1342611;;;;Suppression
1346717;;;;Suppression
1352127;;;;Suppression
1348975;;;;Suppression
1342748;;;;Suppression
1351869;;;;Suppression
1338103;;;;Suppression
1331692;;;;Suppression
1337579;;;;Suppression
1345426;;;;Suppression
1338341;;;;Suppression
1338124;;;;Suppression
1338765;;;;Suppression
1338954;;;;Suppression
1339476;;;;Suppression
1345465;;;;Suppression
1347412;;;;Suppression
1344915;;;;Suppression
1341763;;;;Suppression
1351492;;;;Suppression
1338418;;;;Suppression
1341447;;;;Suppression
1338981;;;;Suppression
1338661;;;;Suppression
1348143;;;;Suppression
1340916;;;;Suppression
1340629;;;;Suppression
1342045;;;;Suppression
1338935;;;;Suppression
1343048;;;;Suppression
1344874;;;;Suppression
1338665;;;;Suppression
1346734;;;;Suppression
1338270;;;;Suppression
1338616;;;;Suppression
1341811;;;;Suppression
1347542;;;;Suppression
1346598;;;;Suppression
1338917;;;;Suppression
1338603;;;;Suppression
1341067;;;;Suppression
1337357;;;;Suppression
1352226;;;;Suppression
1342032;;;;Suppression
2477748;;;;Suppression
1339553;;;;Suppression
1352018;;;;Suppression
1340330;;;;Suppression
1338508;;;;Suppression
1347415;;;;Suppression
1348514;;;;Suppression
1338163;;;;Suppression
1343707;;;;Suppression
1337627;;;;Suppression
1340748;;;;Suppression
1348365;;;;Suppression
1347544;;;;Suppression
1348497;;;;Suppression
1340648;;;;Suppression
1724808;;;;Suppression
1341800;;;;Suppression
1340546;;;;Suppression
1341219;;;;Suppression
1338119;;;;Suppression
1338300;;;;Suppression
1345256;;;;Suppression
1348977;;;;Suppression
1338041;;;;Suppression
1348115;;;;Suppression
1361283;;;;Suppression
1348966;;;;Suppression
1348108;;;;Suppression
1346678;;;;Suppression
1345293;;;;Suppression
1338724;;;;Suppression
1341409;;;;Suppression
1337576;;;;Suppression
1340827;;;;Suppression
1348577;;;;Suppression
1345786;;;;Suppression
1338006;;;;Suppression
1340120;;;;Suppression
1348894;;;;Suppression
1724810;;;;Suppression
1352230;;;;Suppression
1337426;;;;Suppression
1343754;;;;Suppression
1338826;;;;Suppression
1337852;;;;Suppression
1339698;;;;Suppression
1348563;;;;Suppression
1338908;;;;Suppression
1339514;;;;Suppression
1337270;;;;Suppression
1339160;;;;Suppression
1341796;;;;Suppression
1348501;;;;Suppression
1348060;;;;Suppression
1340242;;;;Suppression
1337363;;;;Suppression
1337385;;;;Suppression
1344716;;;;Suppression
1347777;;;;Suppression
1337389;;;;Suppression
1346711;;;;Suppression
1347131;;;;Suppression
1341193;;;;Suppression
1346895;;;;Suppression
1337536;;;;Suppression
1348287;;;;Suppression
1340073;;;;Suppression
1339343;;;;Suppression
1347998;;;;Suppression
640961;;;;Suppression
1346479;;;;Suppression
1345922;;;;Suppression
1338600;;;;Suppression
1344756;;;;Suppression
1353146;;;;Suppression
1347893;;;;Suppression
1346817;;;;Suppression
1338327;;;;Suppression
1347932;;;;Suppression
1340735;;;;Suppression
1337955;;;;Suppression
1348749;;;;Suppression
1337652;;;;Suppression
1337312;;;;Suppression
1338883;;;;Suppression
1337642;;;;Suppression
1339457;;;;Suppression
1348981;;;;Suppression
1339465;;;;Suppression
1341206;;;;Suppression
1333181;;;;Suppression
1339542;;;;Suppression
1342571;;;;Suppression
1347124;;;;Suppression
1341178;;;;Suppression
1340731;;;;Suppression
1337582;;;;Suppression
1347340;;;;Suppression
1340620;;;;Suppression
1344917;;;;Suppression
1353010;;;;Suppression
1340679;;;;Suppression
1338862;;;;Suppression
1338973;;;;Suppression
1341438;;;;Suppression
1345405;;;;Suppression
1337946;;;;Suppression
1339258;;;;Suppression
1338272;;;;Suppression
1344777;;;;Suppression
1345924;;;;Suppression
1353248;;;;Suppression
1337863;;;;Suppression
1339606;;;;Suppression
1345906;;;;Suppression
154250;;;;Suppression
1337290;;;;Suppression
1338030;;;;Suppression
1339510;;;;Suppression
1348244;;;;Suppression
1346458;;;;Suppression
1345416;;;;Suppression
1347141;;;;Suppression
1347908;;;;Suppression
1339071;;;;Suppression
1338065;;;;Suppression
1352012;;;;Suppression
1340707;;;;Suppression
2462398;;;;Suppression
1340119;;;;Suppression
1350242;;;;Suppression
1339405;;;;Suppression
1339571;;;;Suppression
1339017;;;;Suppression
1338075;;;;Suppression
1344859;;;;Suppression
1340666;;;;Suppression
1348378;;;;Suppression
1390083;;;;Suppression
1337206;;;;Suppression
2498231;;;;Suppression
1418899;;;;Suppression
1338175;;;;Suppression
1348625;;;;Suppression
1338655;;;;Suppression
1340733;;;;Suppression
1352788;;;;Suppression
1341772;;;;Suppression
1340621;;;;Suppression
1337545;;;;Suppression
1342749;;;;Suppression
1353366;;;;Suppression
1347256;;;;Suppression
1341779;;;;Suppression
1337563;;;;Suppression
1338900;;;;Suppression
1338966;;;;Suppression
1346750;;;;Suppression
1338128;;;;Suppression
1338488;;;;Suppression
1348886;;;;Suppression
1338879;;;;Suppression
1352372;;;;Suppression
1340754;;;;Suppression
1348950;;;;Suppression
1338425;;;;Suppression
1353086;;;;Suppression
1347919;;;;Suppression
1346849;;;;Suppression
1341998;;;;Suppression
1348020;;;;Suppression
1347461;;;;Suppression
1346491;;;;Suppression
1337444;;;;Suppression
1348367;;;;Suppression
1341890;;;;Suppression
1342601;;;;Suppression
1337331;;;;Suppression
169224;;;;Suppression
1337356;;;;Suppression
1338599;;;;Suppression
1339458;;;;Suppression
1340241;;;;Suppression
1348004;;;;Suppression
1339645;;;;Suppression
1347327;;;;Suppression
1338236;;;;Suppression
1344855;;;;Suppression
1337762;;;;Suppression
1339678;;;;Suppression
1346865;;;;Suppression
1339379;;;;Suppression
1352279;;;;Suppression
1339957;;;;Suppression
1339623;;;;Suppression
1348613;;;;Suppression
1351649;;;;Suppression
1338135;;;;Suppression
1344925;;;;Suppression
1347547;;;;Suppression
1337489;;;;Suppression
1347527;;;;Suppression
1347422;;;;Suppression
1341171;;;;Suppression
1346769;;;;Suppression
1351464;;;;Suppression
1339019;;;;Suppression
1348697;;;;Suppression
1448334;;;;Suppression
1337311;;;;Suppression
1338121;;;;Suppression
1360967;;;;Suppression
1346866;;;;Suppression
1348566;;;;Suppression
1347539;;;;Suppression
1337278;;;;Suppression
1338406;;;;Suppression
1338084;;;;Suppression
1338157;;;;Suppression
1342477;;;;Suppression
1367043;;;;Suppression
1353131;;;;Suppression
1341254;;;;Suppression
1352803;;;;Suppression
1351652;;;;Suppression
1340527;;;;Suppression
1348970;;;;Suppression
1341051;;;;Suppression
1339279;;;;Suppression
1432327;;;;Suppression
1347922;;;;Suppression
1339167;;;;Suppression
1345327;;;;Suppression
1341082;;;;Suppression
1338867;;;;Suppression
1342007;;;;Suppression
1339682;;;;Suppression
1339524;;;;Suppression
1339331;;;;Suppression
1337245;;;;Suppression
1337293;;;;Suppression
1389148;;;;Suppression
1344882;;;;Suppression
1340253;;;;Suppression
1337361;;;;Suppression
1345494;;;;Suppression
1340858;;;;Suppression
1347775;;;;Suppression
1353004;;;;Suppression
1340824;;;;Suppression
1338001;;;;Suppression
1339360;;;;Suppression
1337295;;;;Suppression
1339179;;;;Suppression
1346714;;;;Suppression
1339169;;;;Suppression
1339374;;;;Suppression
1344747;;;;Suppression
1337668;;;;Suppression
1338116;;;;Suppression
1352076;;;;Suppression
1337402;;;;Suppression
1340088;;;;Suppression
1338186;;;;Suppression
1338062;;;;Suppression
1346800;;;;Suppression
1337686;;;;Suppression
1341176;;;;Suppression
1341879;;;;Suppression
1339987;;;;Suppression
1341050;;;;Suppression
1344884;;;;Suppression
1339531;;;;Suppression
1340078;;;;Suppression
1348064;;;;Suppression
1341061;;;;Suppression
1353113;;;;Suppression
1340749;;;;Suppression
1337460;;;;Suppression
1337598;;;;Suppression
1340857;;;;Suppression
1337300;;;;Suppression
1337647;;;;Suppression
1347136;;;;Suppression
1339585;;;;Suppression
1341792;;;;Suppression
